ITEM: TIMESTEP 
30000
ITEM: NUMBER OF ATOMS
95
ITEM: BOX BOUNDS pp pp pp
0 5.31329
0 5.31329
0 5.31329
ITEM: ATOMS type xu yu zu id mol 
1 18.3344 10.2737 6.11159 27 3 
1 17.7117 10.4521 6.72899 28 3 
1 17.1298 10.38 7.32115 29 3 
1 16.5965 10.783 7.78342 30 3 
1 -14.8912 1.39097 2.78224 31 4 
1 -14.6708 0.661612 3.10181 32 4 
1 -15.1431 0.0786675 3.45246 33 4 
1 -15.9888 -0.34538 3.35043 34 4 
1 -16.7952 -0.335293 3.19075 35 4 
1 -17.4424 -0.447818 3.63867 36 4 
1 -18.2333 -0.782708 3.67701 37 4 
1 -18.8976 -1.39529 3.51531 38 4 
1 -19.52 -1.98174 3.27826 39 4 
1 -19.6871 -2.61938 2.89809 40 4 
1 8.17221 18.6994 -4.80964 41 5 
1 7.46279 18.5705 -4.35658 42 5 
1 6.87329 18.0769 -3.98744 43 5 
1 6.32398 17.5112 -4.07813 44 5 
1 5.82848 16.7892 -3.87986 45 5 
1 5.6976 16.0016 -3.84393 46 5 
1 5.31799 15.3563 -4.28712 47 5 
1 5.06012 14.5481 -4.24937 48 5 
1 4.86411 13.7204 -4.17405 49 5 
1 5.21403 13.0695 -3.72467 50 5 
2 0.418775 0.462725 1.4187 51 0 
2 0.754023 1.19885 1.32396 52 0 
2 5.30217 0.57654 0.0117933 53 0 
2 1.29787 1.83096 1.25808 54 0 
2 2.09067 -0.202017 1.12041 55 0 
2 1.89257 2.40264 1.10511 56 0 
2 0.908869 -0.0572555 2.22547 57 0 
2 1.47954 -0.183401 1.68787 58 0 
2 4.87546 0.476089 0.590527 59 0 
2 1.18101 1.01092 2.91203 60 0 
2 4.60557 0.635869 1.30759 61 0 
2 2.76311 2.13164 3.2812 62 0 
2 4.31173 0.742727 2.01227 63 0 
2 2.53013 1.53163 3.77849 64 0 
2 4.35363 3.01176 4.09827 65 0 
2 4.78661 3.17801 4.82673 66 0 
2 1.48874 -0.431062 4.4966 67 0 
2 1.67504 0.329137 4.46875 68 0 
2 1.10301 1.5846 4.68596 69 0 
2 1.35002 2.17209 4.19167 70 0 
2 2.09627 1.02797 4.3488 71 0 
2 1.98372 2.46344 4.05233 72 0 
2 2.74092 2.34919 4.41174 73 0 
2 6.0067 0.954854 5.02667 74 0 
2 0.643702 3.45176 0.319273 75 0 
2 0.829335 3.5838 -0.347627 76 0 
2 2.695 4.89414 0.617856 77 0 
2 3.34832 4.41165 0.380497 78 0 
2 1.04527 3.37469 1.09284 79 0 
2 2.5604 2.72066 0.729477 80 0 
2 -0.134214 4.32476 1.01285 81 0 
2 0.179624 5.04953 1.21419 82 0 
2 -0.218977 2.74687 1.4327 83 0 
2 -0.327142 3.48828 1.15182 84 0 
2 1.06469 5.65618 3.25165 85 0 
2 0.412478 5.1306 3.36866 86 0 
2 1.65973 3.09074 3.09323 87 0 
2 2.11923 3.66864 3.38731 88 0 
2 -0.420239 4.94268 3.24478 89 0 
2 2.70978 4.19928 3.59922 90 0 
2 3.38126 4.69341 3.68712 91 0 
2 4.12326 4.91139 3.42855 92 0 
2 4.68239 3.44563 5.33314 93 0 
2 4.02477 3.86585 5.56678 94 0 
2 1.31313 4.07754 4.66691 95 0 
ITEM: TIMESTEP
30085
ITEM: NUMBER OF ATOMS
95
ITEM: BOX BOUNDS pp pp pp
0 5.31329
0 5.31329
0 5.31329
ITEM: ATOMS type xu yu zu id mol 
1 8.13331 -2.76667 3.20088 1 1 
1 8.13727 -3.60542 3.46236 2 1 
1 7.63581 -3.90893 4.06622 3 1 
1 7.28782 -4.57128 4.44766 4 1 
1 6.82535 -5.34151 4.42054 5 1 
1 6.80934 -6.22983 4.54276 6 1 
1 6.50982 -7.01719 4.71282 7 1 
1 5.82862 -7.09461 5.17281 8 1 
1 6.01045 -7.23739 6.05047 9 1 
1 6.58477 -7.20538 6.70857 10 1 
1 -6.53949 0.688501 -2.85655 11 2 
1 -6.17773 0.762463 -3.71792 12 2 
1 -5.87059 0.504599 -4.41882 13 2 
1 -5.65821 0.361434 -5.15987 14 2 
1 -4.9097 0.748159 -5.5539 15 2 
1 -4.2765 1.3386 -5.67015 16 2 
1 -4.17859 1.98313 -6.13938 17 2 
1 -3.64478 2.38768 -6.64719 18 2 
1 -2.85292 2.52372 -6.49301 19 2 
1 -2.27864 2.13124 -5.99369 20 2 
1 20.0819 8.26996 3.70277 21 3 
1 20.5349 8.39097 4.4542 22 3 
1 20.9938 8.55069 5.24558 23 3 
1 20.3641 8.93561 5.57925 24 3 
1 19.5813 9.4567 5.66439 25 3 
1 19.007 9.98848 5.74948 26 3 
1 18.3305 10.2573 6.11549 27 3 
1 17.708 10.4394 6.71997 28 3 
1 17.1402 10.3768 7.33578 29 3 
1 16.5917 10.7933 7.77678 30 3 
1 -14.8918 1.40866 2.79021 31 4 
1 -14.6814 0.652159 3.10917 32 4 
1 -15.1578 0.0927292 3.45859 33 4 
1 -15.9909 -0.334494 3.36002 34 4 
1 -16.7946 -0.32535 3.19459 35 4 
1 -17.4419 -0.454102 3.62821 36 4 
1 -18.2252 -0.779076 3.67287 37 4 
1 -18.917 -1.38678 3.51791 38 4 
1 -19.5317 -2.00088 3.28561 39 4 
1 -19.6782 -2.63823 2.88863 40 4 
1 8.16078 18.7 -4.81078 41 5 
1 7.4448 18.5554 -4.35373 42 5 
1 6.87679 18.0872 -3.97242 43 5 
1 6.31187 17.5099 -4.0815 44 5 
1 5.84216 16.797 -3.87043 45 5 
1 5.70142 15.9933 -3.84171 46 5 
1 5.31976 15.3605 -4.27215 47 5 
1 5.06389 14.5432 -4.24538 48 5 
1 4.84802 13.7362 -4.20432 49 5 
1 5.20355 13.0667 -3.72872 50 5 
2 0.418775 0.462725 1.4187 51 0 
2 0.754023 1.19885 1.32396 52 0 
2 5.30217 0.57654 0.0117933 53 0 
2 1.29787 1.83096 1.25808 54 0 
2 2.09067 -0.202017 1.12041 55 0 
2 1.89257 2.40264 1.10511 56 0 
2 0.908869 -0.0572555 2.22547 57 0 
2 1.47954 -0.183401 1.68787 58 0 
2 4.87546 0.476089 0.590527 59 0 
2 1.18101 1.01092 2.91203 60 0 
2 4.60557 0.635869 1.30759 61 0 
2 2.76311 2.13164 3.2812 62 0 
2 4.31173 0.742727 2.01227 63 0 
2 2.53013 1.53163 3.77849 64 0 
2 4.35363 3.01176 4.09827 65 0 
2 4.78661 3.17801 4.82673 66 0 
2 1.48874 -0.431062 4.4966 67 0 
2 1.67504 0.329137 4.46875 68 0 
2 1.10301 1.5846 4.68596 69 0 
2 1.35002 2.17209 4.19167 70 0 
2 2.09627 1.02797 4.3488 71 0 
2 1.98372 2.46344 4.05233 72 0 
2 2.74092 2.34919 4.41174 73 0 
2 6.0067 0.954854 5.02667 74 0 
2 0.643702 3.45176 0.319273 75 0 
2 0.829335 3.5838 -0.347627 76 0 
2 2.695 4.89414 0.617856 77 0 
2 3.34832 4.41165 0.380497 78 0 
2 1.04527 3.37469 1.09284 79 0 
2 2.5604 2.72066 0.729477 80 0 
2 -0.134214 4.32476 1.01285 81 0 
2 0.179624 5.04953 1.21419 82 0 
2 -0.218977 2.74687 1.4327 83 0 
2 -0.327142 3.48828 1.15182 84 0 
2 1.06469 5.65618 3.25165 85 0 
2 0.412478 5.1306 3.36866 86 0 
2 1.65973 3.09074 3.09323 87 0 
2 2.11923 3.66864 3.38731 88 0 
2 -0.420239 4.94268 3.24478 89 0 
2 2.70978 4.19928 3.59922 90 0 
2 3.38126 4.69341 3.68712 91 0 
2 4.12326 4.91139 3.42855 92 0 
2 4.68239 3.44563 5.33314 93 0 
2 4.02477 3.86585 5.56678 94 0 
2 1.31313 4.07754 4.66691 95 0 
ITEM: TIMESTEP
30086
ITEM: NUMBER OF ATOMS
95
ITEM: BOX BOUNDS pp pp pp
0 5.31329
0 5.31329
0 5.31329
ITEM: ATOMS type xu yu zu id mol 
1 8.13308 -2.77203 3.20802 1 1 
1 8.16018 -3.60009 3.47686 2 1 
1 7.62912 -3.90109 4.0465 3 1 
1 7.31377 -4.56571 4.42773 4 1 
1 6.8284 -5.33649 4.42638 5 1 
1 6.81416 -6.25274 4.53241 6 1 
1 6.51962 -7.02011 4.70329 7 1 
1 5.8366 -7.09339 5.18363 8 1 
1 5.9885 -7.236 6.03462 9 1 
1 6.57882 -7.19272 6.70307 10 1 
1 -6.56034 0.683991 -2.84446 11 2 
1 -6.17602 0.760605 -3.71997 12 2 
1 -5.88009 0.505598 -4.42609 13 2 
1 -5.64514 0.346169 -5.1869 14 2 
1 -4.8982 0.756093 -5.55921 15 2 
1 -4.28692 1.36128 -5.66569 16 2 
1 -4.18276 1.98498 -6.12744 17 2 
1 -3.61847 2.39268 -6.64298 18 2 
1 -2.8414 2.51661 -6.49582 19 2 
1 -2.28662 2.12945 -6.00268 20 2 
1 20.0868 8.28156 3.70329 21 3 
1 20.5412 8.38205 4.45175 22 3 
1 21.0012 8.54591 5.24915 23 3 
1 20.3635 8.93745 5.60223 24 3 
1 19.583 9.46458 5.66616 25 3 
1 19.0214 9.97183 5.74919 26 3 
1 18.3242 10.242 6.12126 27 3 
1 17.7057 10.4258 6.70946 28 3 
1 17.1513 10.3736 7.34975 29 3 
1 16.5858 10.8041 7.7711 30 3 
1 -14.8921 1.42654 2.79803 31 4 
1 -14.6915 0.643883 3.1162 32 4 
1 -15.1769 0.103532 3.46458 33 4 
1 -15.9879 -0.321321 3.37007 34 4 
1 -16.7928 -0.315257 3.19778 35 4 
1 -17.4441 -0.460813 3.61843 36 4 
1 -18.2198 -0.778088 3.66821 37 4 
1 -18.9353 -1.3771 3.52074 38 4 
1 -19.5406 -2.01545 3.29528 39 4 
1 -19.6704 -2.66026 2.8773 40 4 
1 8.14887 18.7007 -4.81164 41 5 
1 7.42813 18.5406 -4.35138 42 5 
1 6.88053 18.0982 -3.95756 43 5 
1 6.29788 17.5065 -4.0839 44 5 
1 5.8573 16.8072 -3.86147 45 5 
1 5.7043 15.9838 -3.84027 46 5 
1 5.32179 15.3642 -4.25624 47 5 
1 5.06751 14.5392 -4.24201 48 5 
1 4.83316 13.7502 -4.23304 49 5 
1 5.19198 13.0652 -3.73402 50 5 
2 0.418775 0.462725 1.4187 51 0 
2 0.754023 1.19885 1.32396 52 0 
2 5.30217 0.57654 0.0117933 53 0 
2 1.29787 1.83096 1.25808 54 0 
2 2.09067 -0.202017 1.12041 55 0 
2 1.89257 2.40264 1.10511 56 0 
2 0.908869 -0.0572555 2.22547 57 0 
2 1.47954 -0.183401 1.68787 58 0 
2 4.87546 0.476089 0.590527 59 0 
2 1.18101 1.01092 2.91203 60 0 
2 4.60557 0.635869 1.30759 61 0 
2 2.76311 2.13164 3.2812 62 0 
2 4.31173 0.742727 2.01227 63 0 
2 2.53013 1.53163 3.77849 64 0 
2 4.35363 3.01176 4.09827 65 0 
2 4.78661 3.17801 4.82673 66 0 
2 1.48874 -0.431062 4.4966 67 0 
2 1.67504 0.329137 4.46875 68 0 
2 1.10301 1.5846 4.68596 69 0 
2 1.35002 2.17209 4.19167 70 0 
2 2.09627 1.02797 4.3488 71 0 
2 1.98372 2.46344 4.05233 72 0 
2 2.74092 2.34919 4.41174 73 0 
2 6.0067 0.954854 5.02667 74 0 
2 0.643702 3.45176 0.319273 75 0 
2 0.829335 3.5838 -0.347627 76 0 
2 2.695 4.89414 0.617856 77 0 
2 3.34832 4.41165 0.380497 78 0 
2 1.04527 3.37469 1.09284 79 0 
2 2.5604 2.72066 0.729477 80 0 
2 -0.134214 4.32476 1.01285 81 0 
2 0.179624 5.04953 1.21419 82 0 
2 -0.218977 2.74687 1.4327 83 0 
2 -0.327142 3.48828 1.15182 84 0 
2 1.06469 5.65618 3.25165 85 0 
2 0.412478 5.1306 3.36866 86 0 
2 1.65973 3.09074 3.09323 87 0 
2 2.11923 3.66864 3.38731 88 0 
2 -0.420239 4.94268 3.24478 89 0 
2 2.70978 4.19928 3.59922 90 0 
2 3.38126 4.69341 3.68712 91 0 
2 4.12326 4.91139 3.42855 92 0 
2 4.68239 3.44563 5.33314 93 0 
2 4.02477 3.86585 5.56678 94 0 
2 1.31313 4.07754 4.66691 95 0 
ITEM: TIMESTEP
30087
ITEM: NUMBER OF ATOMS
95
ITEM: BOX BOUNDS pp pp pp
0 5.31329
0 5.31329
0 5.31329
ITEM: ATOMS type xu yu zu id mol 
1 8.13327 -2.77837 3.21512 1 1 
1 8.18281 -3.59278 3.49101 2 1 
1 7.62298 -3.89358 4.02676 3 1 
1 7.33731 -4.56294 4.40785 4 1 
1 6.83362 -5.33258 4.43291 5 1 
1 6.81892 -6.27212 4.52134 6 1 
1 6.52917 -7.0227 4.69338 7 1 
1 5.84481 -7.09314 5.19623 8 1 
1 5.96762 -7.23412 6.01892 9 1 
1 6.57137 -7.18027 6.69631 10 1 
1 -6.57923 0.680075 -2.83682 11 2 
1 -6.17698 0.758462 -3.71574 12 2 
1 -5.88983 0.506364 -4.43365 13 2 
1 -5.62815 0.332478 -5.21664 14 2 
1 -4.88901 0.762849 -5.56297 15 2 
1 -4.29914 1.38113 -5.65994 16 2 
1 -4.18542 1.98938 -6.11783 17 2 
1 -3.59473 2.39728 -6.63834 18 2 
1 -2.82837 2.50971 -6.49854 19 2 
1 -2.29392 2.12768 -6.01147 20 2 
1 20.0923 8.29328 3.70501 21 3 
1 20.549 8.37346 4.45116 22 3 
1 21.0069 8.54006 5.24892 23 3 
1 20.3589 8.94225 5.62602 24 3 
1 19.5913 9.46771 5.66722 25 3 
1 19.0331 9.95719 5.74927 26 3 
1 18.3168 10.2273 6.12808 27 3 
1 17.7042 10.4114 6.69822 28 3 
1 17.1629 10.3707 7.36293 29 3 
1 16.5791 10.8152 7.76617 30 3 
1 -14.8917 1.44374 2.80604 31 4 
1 -14.7012 0.637883 3.1224 32 4 
1 -15.1998 0.111219 3.47067 33 4 
1 -15.9809 -0.306228 3.38045 34 4 
1 -16.7896 -0.30499 3.20033 35 4 
1 -17.4485 -0.467824 3.6093 36 4 
1 -18.2179 -0.780139 3.66302 37 4 
1 -18.9525 -1.36638 3.52378 38 4 
1 -19.5467 -2.02565 3.30705 39 4 
1 -19.6635 -2.68495 2.86438 40 4 
1 8.13616 18.7015 -4.81201 41 5 
1 7.4138 18.5268 -4.35016 42 5 
1 6.88306 18.1086 -3.94255 43 5 
1 6.28339 17.5025 -4.08535 44 5 
1 5.8731 16.818 -3.85278 45 5 
1 5.70676 15.9746 -3.83922 46 5 
1 5.32368 15.3665 -4.23976 47 5 
1 5.07119 14.5371 -4.23929 48 5 
1 4.81981 13.7608 -4.25954 49 5 
1 5.17888 13.0658 -3.74121 50 5 
2 0.418775 0.462725 1.4187 51 0 
2 0.754023 1.19885 1.32396 52 0 
2 5.30217 0.57654 0.0117933 53 0 
2 1.29787 1.83096 1.25808 54 0 
2 2.09067 -0.202017 1.12041 55 0 
2 1.89257 2.40264 1.10511 56 0 
2 0.908869 -0.0572555 2.22547 57 0 
2 1.47954 -0.183401 1.68787 58 0 
2 4.87546 0.476089 0.590527 59 0 
2 1.18101 1.01092 2.91203 60 0 
2 4.60557 0.635869 1.30759 61 0 
2 2.76311 2.13164 3.2812 62 0 
2 4.31173 0.742727 2.01227 63 0 
2 2.53013 1.53163 3.77849 64 0 
2 4.35363 3.01176 4.09827 65 0 
2 4.78661 3.17801 4.82673 66 0 
2 1.48874 -0.431062 4.4966 67 0 
2 1.67504 0.329137 4.46875 68 0 
2 1.10301 1.5846 4.68596 69 0 
2 1.35002 2.17209 4.19167 70 0 
2 2.09627 1.02797 4.3488 71 0 
2 1.98372 2.46344 4.05233 72 0 
2 2.74092 2.34919 4.41174 73 0 
2 6.0067 0.954854 5.02667 74 0 
2 0.643702 3.45176 0.319273 75 0 
2 0.829335 3.5838 -0.347627 76 0 
2 2.695 4.89414 0.617856 77 0 
2 3.34832 4.41165 0.380497 78 0 
2 1.04527 3.37469 1.09284 79 0 
2 2.5604 2.72066 0.729477 80 0 
2 -0.134214 4.32476 1.01285 81 0 
2 0.179624 5.04953 1.21419 82 0 
2 -0.218977 2.74687 1.4327 83 0 
2 -0.327142 3.48828 1.15182 84 0 
2 1.06469 5.65618 3.25165 85 0 
2 0.412478 5.1306 3.36866 86 0 
2 1.65973 3.09074 3.09323 87 0 
2 2.11923 3.66864 3.38731 88 0 
2 -0.420239 4.94268 3.24478 89 0 
2 2.70978 4.19928 3.59922 90 0 
2 3.38126 4.69341 3.68712 91 0 
2 4.12326 4.91139 3.42855 92 0 
2 4.68239 3.44563 5.33314 93 0 
2 4.02477 3.86585 5.56678 94 0 
2 1.31313 4.07754 4.66691 95 0 
ITEM: TIMESTEP
30088
ITEM: NUMBER OF ATOMS
95
ITEM: BOX BOUNDS pp pp pp
0 5.31329
0 5.31329
0 5.31329
ITEM: ATOMS type xu yu zu id mol 
1 8.13391 -2.78526 3.22207 1 1 
1 8.20522 -3.58384 3.50478 2 1 
1 7.61747 -3.88621 4.00698 3 1 
1 7.35798 -4.56354 4.38829 4 1 
1 6.84127 -5.33044 4.43999 5 1 
1 6.82393 -6.2863 4.50942 6 1 
1 6.53768 -7.0257 4.68366 7 1 
1 5.85457 -7.09315 5.20876 8 1 
1 5.94855 -7.2319 6.00531 9 1 
1 6.56195 -7.16809 6.68778 10 1 
1 -6.59587 0.676791 -2.83405 11 2 
1 -6.18082 0.755908 -3.7051 12 2 
1 -5.89946 0.506689 -4.44257 13 2 
1 -5.60795 0.320609 -5.24754 14 2 
1 -4.8821 0.768287 -5.56537 15 2 
1 -4.31304 1.39787 -5.65258 16 2 
1 -4.18582 1.99721 -6.11143 17 2 
1 -3.57479 2.40099 -6.63286 18 2 
1 -2.81383 2.50348 -6.5016 19 2 
1 -2.29995 2.1255 -6.01954 20 2 
1 20.0986 8.30509 3.70781 21 3 
1 20.5584 8.36527 4.45255 22 3 
1 21.009 8.5332 5.24544 23 3 
1 20.3514 8.94923 5.64998 24 3 
1 19.6064 9.46601 5.66767 25 3 
1 19.041 9.94526 5.75015 26 3 
1 18.3094 10.213 6.13503 27 3 
1 17.7029 10.3963 6.68715 28 3 
1 17.1751 10.3682 7.37519 29 3 
1 16.572 10.8263 7.76175 30 3 
1 -14.8906 1.4595 2.81452 31 4 
1 -14.7105 0.634935 3.12748 32 4 
1 -15.2253 0.116366 3.47703 33 4 
1 -15.9714 -0.289796 3.39099 34 4 
1 -16.7849 -0.294563 3.2024 35 4 
1 -17.4547 -0.475014 3.60069 36 4 
1 -18.2201 -0.785404 3.65731 37 4 
1 -18.9681 -1.35482 3.52701 38 4 
1 -19.5502 -2.03209 3.3204 39 4 
1 -19.6572 -2.71143 2.85042 40 4 
1 8.12247 18.7022 -4.81181 41 5 
1 7.40254 18.5144 -4.35062 42 5 
1 6.88308 18.1172 -3.92716 43 5 
1 6.26975 17.4997 -4.08593 44 5 
1 5.88876 16.8274 -3.84408 45 5 
1 5.70934 15.9673 -3.83823 46 5 
1 5.32508 15.3666 -4.22307 47 5 
1 5.07509 14.5374 -4.2372 48 5 
1 4.80814 13.7672 -4.28334 49 5 
1 5.16397 13.069 -3.75078 50 5 
2 0.418775 0.462725 1.4187 51 0 
2 0.754023 1.19885 1.32396 52 0 
2 5.30217 0.57654 0.0117933 53 0 
2 1.29787 1.83096 1.25808 54 0 
2 2.09067 -0.202017 1.12041 55 0 
2 1.89257 2.40264 1.10511 56 0 
2 0.908869 -0.0572555 2.22547 57 0 
2 1.47954 -0.183401 1.68787 58 0 
2 4.87546 0.476089 0.590527 59 0 
2 1.18101 1.01092 2.91203 60 0 
2 4.60557 0.635869 1.30759 61 0 
2 2.76311 2.13164 3.2812 62 0 
2 4.31173 0.742727 2.01227 63 0 
2 2.53013 1.53163 3.77849 64 0 
2 4.35363 3.01176 4.09827 65 0 
2 4.78661 3.17801 4.82673 66 0 
2 1.48874 -0.431062 4.4966 67 0 
2 1.67504 0.329137 4.46875 68 0 
2 1.10301 1.5846 4.68596 69 0 
2 1.35002 2.17209 4.19167 70 0 
2 2.09627 1.02797 4.3488 71 0 
2 1.98372 2.46344 4.05233 72 0 
2 2.74092 2.34919 4.41174 73 0 
2 6.0067 0.954854 5.02667 74 0 
2 0.643702 3.45176 0.319273 75 0 
2 0.829335 3.5838 -0.347627 76 0 
2 2.695 4.89414 0.617856 77 0 
2 3.34832 4.41165 0.380497 78 0 
2 1.04527 3.37469 1.09284 79 0 
2 2.5604 2.72066 0.729477 80 0 
2 -0.134214 4.32476 1.01285 81 0 
2 0.179624 5.04953 1.21419 82 0 
2 -0.218977 2.74687 1.4327 83 0 
2 -0.327142 3.48828 1.15182 84 0 
2 1.06469 5.65618 3.25165 85 0 
2 0.412478 5.1306 3.36866 86 0 
2 1.65973 3.09074 3.09323 87 0 
2 2.11923 3.66864 3.38731 88 0 
2 -0.420239 4.94268 3.24478 89 0 
2 2.70978 4.19928 3.59922 90 0 
2 3.38126 4.69341 3.68712 91 0 
2 4.12326 4.91139 3.42855 92 0 
2 4.68239 3.44563 5.33314 93 0 
2 4.02477 3.86585 5.56678 94 0 
2 1.31313 4.07754 4.66691 95 0 
ITEM: TIMESTEP
30089
ITEM: NUMBER OF ATOMS
95
ITEM: BOX BOUNDS pp pp pp
0 5.31329
0 5.31329
0 5.31329
ITEM: ATOMS type xu yu zu id mol 
1 8.13503 -2.79221 3.22863 1 1 
1 8.22742 -3.57374 3.51827 2 1 
1 7.61261 -3.87894 3.98719 3 1 
1 7.37553 -4.56778 4.36924 4 1 
1 6.85155 -5.33056 4.44741 5 1 
1 6.82936 -6.29417 4.49662 6 1 
1 6.54458 -7.02961 4.67459 7 1 
1 5.86668 -7.09293 5.21954 8 1 
1 5.93182 -7.22947 5.99545 9 1 
1 6.5502 -7.15624 6.67712 10 1 
1 -6.61021 0.674135 -2.83602 11 2 
1 -6.18736 0.752757 -3.68875 12 2 
1 -5.90867 0.506444 -4.45361 13 2 
1 -5.58554 0.310697 -5.27795 14 2 
1 -4.87723 0.772385 -5.56668 15 2 
1 -4.32849 1.41158 -5.64355 16 2 
1 -4.18347 2.00883 -6.10865 17 2 
1 -3.5594 2.40357 -6.62629 18 2 
1 -2.79796 2.49834 -6.50533 19 2 
1 -2.30418 2.12254 -6.02638 20 2 
1 20.1056 8.31691 3.71165 21 3 
1 20.5693 8.35751 4.45569 22 3 
1 21.0064 8.5257 5.23958 23 3 
1 20.343 8.95723 5.67338 24 3 
1 19.6273 9.46008 5.66768 25 3 
1 19.0444 9.9362 5.75212 26 3 
1 18.3031 10.1985 6.1413 27 3 
1 17.701 10.3808 6.67711 28 3 
1 17.1875 10.3665 7.38643 29 3 
1 16.5648 10.8372 7.75758 30 3 
1 -14.8886 1.47326 2.82366 31 4 
1 -14.7197 0.635456 3.13134 32 4 
1 -15.252 0.119893 3.4837 33 4 
1 -15.961 -0.272764 3.40147 34 4 
1 -16.7787 -0.284029 3.20425 35 4 
1 -17.4623 -0.482273 3.5924 36 4 
1 -18.2268 -0.793822 3.65114 37 4 
1 -18.9824 -1.34272 3.53039 38 4 
1 -19.5513 -2.03569 3.33456 39 4 
1 -19.6514 -2.73859 2.83616 40 4 
1 8.10776 18.7029 -4.81103 41 5 
1 7.39466 18.5039 -4.35304 42 5 
1 6.87964 18.1232 -3.91131 43 5 
1 6.25806 17.4995 -4.0857 44 5 
1 5.90361 16.8339 -3.83517 45 5 
1 5.71251 15.9631 -3.83698 46 5 
1 5.32577 15.3642 -4.20646 47 5 
1 5.07917 14.5399 -4.23568 48 5 
1 4.79826 13.7691 -4.3042 49 5 
1 5.14714 13.0752 -3.76301 50 5 
2 0.418775 0.462725 1.4187 51 0 
2 0.754023 1.19885 1.32396 52 0 
2 5.30217 0.57654 0.0117933 53 0 
2 1.29787 1.83096 1.25808 54 0 
2 2.09067 -0.202017 1.12041 55 0 
2 1.89257 2.40264 1.10511 56 0 
2 0.908869 -0.0572555 2.22547 57 0 
2 1.47954 -0.183401 1.68787 58 0 
2 4.87546 0.476089 0.590527 59 0 
2 1.18101 1.01092 2.91203 60 0 
2 4.60557 0.635869 1.30759 61 0 
2 2.76311 2.13164 3.2812 62 0 
2 4.31173 0.742727 2.01227 63 0 
2 2.53013 1.53163 3.77849 64 0 
2 4.35363 3.01176 4.09827 65 0 
2 4.78661 3.17801 4.82673 66 0 
2 1.48874 -0.431062 4.4966 67 0 
2 1.67504 0.329137 4.46875 68 0 
2 1.10301 1.5846 4.68596 69 0 
2 1.35002 2.17209 4.19167 70 0 
2 2.09627 1.02797 4.3488 71 0 
2 1.98372 2.46344 4.05233 72 0 
2 2.74092 2.34919 4.41174 73 0 
2 6.0067 0.954854 5.02667 74 0 
2 0.643702 3.45176 0.319273 75 0 
2 0.829335 3.5838 -0.347627 76 0 
2 2.695 4.89414 0.617856 77 0 
2 3.34832 4.41165 0.380497 78 0 
2 1.04527 3.37469 1.09284 79 0 
2 2.5604 2.72066 0.729477 80 0 
2 -0.134214 4.32476 1.01285 81 0 
2 0.179624 5.04953 1.21419 82 0 
2 -0.218977 2.74687 1.4327 83 0 
2 -0.327142 3.48828 1.15182 84 0 
2 1.06469 5.65618 3.25165 85 0 
2 0.412478 5.1306 3.36866 86 0 
2 1.65973 3.09074 3.09323 87 0 
2 2.11923 3.66864 3.38731 88 0 
2 -0.420239 4.94268 3.24478 89 0 
2 2.70978 4.19928 3.59922 90 0 
2 3.38126 4.69341 3.68712 91 0 
2 4.12326 4.91139 3.42855 92 0 
2 4.68239 3.44563 5.33314 93 0 
2 4.02477 3.86585 5.56678 94 0 
2 1.31313 4.07754 4.66691 95 0 
ITEM: TIMESTEP
30090
ITEM: NUMBER OF ATOMS
95
ITEM: BOX BOUNDS pp pp pp
0 5.31329
0 5.31329
0 5.31329
ITEM: ATOMS type xu yu zu id mol 
1 8.13663 -2.79871 3.2346 1 1 
1 8.24939 -3.56297 3.53164 2 1 
1 7.60842 -3.87186 3.96744 3 1 
1 7.38988 -4.5756 4.35077 4 1 
1 6.86453 -5.33318 4.45488 5 1 
1 6.8353 -6.29527 4.48302 6 1 
1 6.54955 -7.03458 4.66646 7 1 
1 5.88076 -7.0925 5.22733 8 1 
1 5.9176 -7.22698 5.99046 9 1 
1 6.536 -7.14477 6.66426 10 1 
1 -6.62241 0.672058 -2.84218 11 2 
1 -6.19614 0.748768 -3.66818 12 2 
1 -5.9172 0.505603 -4.46705 13 2 
1 -5.56209 0.302744 -5.30632 14 2 
1 -4.87401 0.775229 -5.56719 15 2 
1 -4.34523 1.42269 -5.63302 16 2 
1 -4.17824 2.02408 -6.10938 17 2 
1 -3.5488 2.40499 -6.61856 18 2 
1 -2.78112 2.49461 -6.51015 19 2 
1 -2.30617 2.11842 -6.03157 20 2 
1 20.1132 8.32872 3.71654 21 3 
1 20.5813 8.35012 4.46003 22 3 
1 20.999 8.51844 5.23244 23 3 
1 20.3357 8.96487 5.6955 24 3 
1 19.6525 9.45111 5.66743 25 3 
1 19.0433 9.92976 5.7553 26 3 
1 18.2987 10.1836 6.1463 27 3 
1 17.6978 10.3649 6.66889 28 3 
1 17.2 10.3659 7.39656 29 3 
1 16.5581 10.8474 7.75341 30 3 
1 -14.8856 1.48463 2.83358 31 4 
1 -14.7291 0.639502 3.1341 32 4 
1 -15.2779 0.122938 3.49065 33 4 
1 -15.9516 -0.255959 3.41167 34 4 
1 -16.7712 -0.273486 3.20618 35 4 
1 -17.4709 -0.489504 3.58416 36 4 
1 -18.2376 -0.8051 3.64459 37 4 
1 -18.9953 -1.33049 3.53389 38 4 
1 -19.5502 -2.0376 3.3486 39 4 
1 -19.6457 -2.76518 2.82249 40 4 
1 8.09222 18.7035 -4.8098 41 5 
1 7.39002 18.495 -4.35735 42 5 
